i_e_op,V_cell_op
0.007229461,1.547186668
0.007239123,1.547196468
0.007248798,1.547206268
0.007258487,1.547216068
0.007268188,1.54722587
0.007277902,1.547235671
0.007287629,1.547245474
0.007297369,1.547255276
0.007307122,1.54726508
0.007316888,1.547274883
0.007326668,1.547284688
0.00733646,1.547294493
0.007346265,1.547304298
0.007356084,1.547314104
0.007365915,1.547323911
0.00737576,1.547333718
0.007385618,1.547343526
0.007395489,1.547353334
0.007405373,1.547363143
0.007415271,1.547372952
0.007425181,1.547382762
0.007435105,1.547392572
0.007445043,1.547402383
0.007454993,1.547412195
0.007464957,1.547422007
0.007474934,1.54743182
0.007484924,1.547441633
0.007494928,1.547451447
0.007504945,1.547461261
0.007514976,1.547471076
0.00752502,1.547480891
0.007535077,1.547490707
0.007545148,1.547500524
0.007555232,1.547510341
0.00756533,1.547520159
0.007575441,1.547529977
0.007585566,1.547539796
0.007595704,1.547549615
0.007605856,1.547559435
0.007616022,1.547569256
0.007626201,1.547579077
0.007636393,1.547588898
0.0076466,1.54759872
0.007656819,1.547608543
0.007667053,1.547618367
0.0076773,1.54762819
0.007687561,1.547638015
0.007697836,1.54764784
0.007708124,1.547657666
0.007718426,1.547667492
0.007728742,1.547677319
0.007739072,1.547687146
0.007749415,1.547696974
0.007759772,1.547706802
0.007770144,1.547716631
0.007780529,1.547726461
0.007790927,1.547736291
0.00780134,1.547746122
0.007811767,1.547755953
0.007822208,1.547765785
0.007832662,1.547775618
0.007843131,1.547785451
0.007853613,1.547795285
0.00786411,1.547805119
0.00787462,1.547814954
0.007885145,1.547824789
0.007895684,1.547834626
0.007906236,1.547844462
0.007916803,1.547854299
0.007927384,1.547864137
0.007937979,1.547873976
0.007948589,1.547883815
0.007959212,1.547893654
0.00796985,1.547903494
0.007980502,1.547913335
0.007991168,1.547923176
0.008001848,1.547933018
0.008012543,1.547942861
0.008023252,1.547952704
0.008033975,1.547962548
0.008044713,1.547972392
0.008055465,1.547982237
0.008066231,1.547992083
0.008077012,1.548001929
0.008087807,1.548011776
0.008098617,1.548021623
0.008109441,1.548031471
0.008120279,1.548041319
0.008131132,1.548051169
0.008142,1.548061018
0.008152882,1.548070869
0.008163778,1.54808072
0.008174689,1.548090571
0.008185615,1.548100423
0.008196555,1.548110276
0.00820751,1.54812013
0.00821848,1.548129984
0.008229464,1.548139838
0.008240463,1.548149693
0.008251476,1.548159549
0.008262505,1.548169406
0.008273548,1.548179263
0.008284605,1.54818912
0.008295678,1.548198979
0.008306765,1.548208838
0.008317868,1.548218697
0.008328985,1.548228557
0.008340117,1.548238418
0.008351263,1.548248279
0.008362425,1.548258141
0.008373602,1.548268004
0.008384793,1.548277867
0.008396,1.548287731
0.008407221,1.548297596
0.008418457,1.548307461
0.008429709,1.548317327
0.008440975,1.548327193
0.008452257,1.54833706
0.008463554,1.548346928
0.008474865,1.548356796
0.008486192,1.548366665
0.008497534,1.548376534
0.008508892,1.548386404
0.008520264,1.548396275
0.008531651,1.548406147
0.008543054,1.548416019
0.008554472,1.548425891
0.008565905,1.548435765
0.008577354,1.548445639
0.008588818,1.548455513
0.008600297,1.548465389
0.008611792,1.548475264
0.008623301,1.548485141
0.008634827,1.548495018
0.008646367,1.548504896
0.008657923,1.548514774
0.008669495,1.548524653
0.008681082,1.548534533
0.008692684,1.548544414
0.008704302,1.548554295
0.008715936,1.548564176
0.008727585,1.548574059
0.00873925,1.548583942
0.00875093,1.548593825
0.008762626,1.548603709
0.008774337,1.548613594
0.008786064,1.54862348
0.008797807,1.548633366
0.008809566,1.548643253
0.00882134,1.548653141
0.00883313,1.548663029
0.008844935,1.548672918
0.008856757,1.548682807
0.008868594,1.548692697
0.008880447,1.548702588
0.008892316,1.54871248
0.008904201,1.548722372
0.008916102,1.548732264
0.008928018,1.548742158
0.008939951,1.548752052
0.008951899,1.548761947
0.008963864,1.548771842
0.008975844,1.548781738
0.008987841,1.548791635
0.008999853,1.548801533
0.009011882,1.548811431
0.009023926,1.54882133
0.009035987,1.548831229
0.009048064,1.548841129
0.009060157,1.54885103
0.009072266,1.548860932
0.009084391,1.548870834
0.009096533,1.548880737
0.00910869,1.54889064
0.009120864,1.548900544
0.009133055,1.548910449
0.009145261,1.548920355
0.009157484,1.548930261
0.009169723,1.548940168
0.009181979,1.548950075
0.009194251,1.548959984
0.009206539,1.548969893
0.009218844,1.548979802
0.009231165,1.548989713
0.009243503,1.548999624
0.009255857,1.549009535
0.009268228,1.549019448
0.009280615,1.549029361
0.009293019,1.549039274
0.009305439,1.549049189
0.009317876,1.549059104
0.00933033,1.54906902
0.0093428,1.549078936
0.009355287,1.549088854
0.00936779,1.549098772
0.009380311,1.54910869
0.009392848,1.54911861
0.009405401,1.54912853
0.009417972,1.54913845
0.009430559,1.549148372
0.009443164,1.549158294
0.009455785,1.549168217
0.009468422,1.54917814
0.009481077,1.549188064
0.009493749,1.549197989
0.009506438,1.549207915
0.009519143,1.549217841
0.009531866,1.549227768
0.009544605,1.549237696
0.009557362,1.549247624
0.009570136,1.549257554
0.009582926,1.549267484
0.009595734,1.549277414
0.009608559,1.549287345
0.009621401,1.549297277
0.00963426,1.54930721
0.009647137,1.549317144
0.009660031,1.549327078
0.009672941,1.549337013
0.00968587,1.549346948
0.009698815,1.549356885
0.009711778,1.549366822
0.009724758,1.54937676
0.009737755,1.549386698
0.00975077,1.549396637
0.009763802,1.549406577
0.009776852,1.549416518
0.009789919,1.549426459
0.009803003,1.549436401
0.009816105,1.549446344
0.009829224,1.549456288
0.009842361,1.549466232
0.009855516,1.549476177
0.009868688,1.549486123
0.009881878,1.549496069
0.009895085,1.549506017
0.00990831,1.549515965
0.009921553,1.549525913
0.009934813,1.549535863
0.009948092,1.549545813
0.009961387,1.549555764
0.009974701,1.549565716
0.009988033,1.549575668
0.010001382,1.549585621
0.010014749,1.549595575
0.010028134,1.54960553
0.010041537,1.549615485
0.010054957,1.549625441
0.010068396,1.549635398
0.010081853,1.549645356
0.010095327,1.549655314
0.01010882,1.549665273
0.010122331,1.549675233
0.01013586,1.549685194
0.010149406,1.549695155
0.010162971,1.549705117
0.010176554,1.54971508
0.010190156,1.549725044
0.010203775,1.549735008
0.010217413,1.549744974
0.010231068,1.54975494
0.010244743,1.549764906
0.010258435,1.549774874
0.010272146,1.549784842
0.010285875,1.549794811
0.010299622,1.549804781
0.010313388,1.549814751
0.010327172,1.549824722
0.010340974,1.549834694
0.010354795,1.549844667
0.010368635,1.549854641
0.010382493,1.549864615
0.010396369,1.54987459
0.010410264,1.549884566
0.010424178,1.549894543
0.01043811,1.54990452
0.010452061,1.549914499
0.01046603,1.549924478
0.010480018,1.549934457
0.010494025,1.549944438
0.010508051,1.549954419
0.010522095,1.549964401
0.010536158,1.549974384
0.01055024,1.549984368
0.01056434,1.549994352
0.01057846,1.550004338
0.010592598,1.550014324
0.010606756,1.550024311
0.010620932,1.550034298
0.010635127,1.550044287
0.010649341,1.550054276
0.010663574,1.550064266
0.010677826,1.550074256
0.010692097,1.550084248
0.010706388,1.55009424
0.010720697,1.550104234
0.010735025,1.550114228
0.010749373,1.550124222
0.01076374,1.550134218
0.010778126,1.550144214
0.010792531,1.550154211
0.010806956,1.550164209
0.010821399,1.550174208
0.010835863,1.550184208
0.010850345,1.550194208
0.010864847,1.550204209
0.010879368,1.550214211
0.010893908,1.550224214
0.010908468,1.550234218
0.010923048,1.550244222
0.010937647,1.550254227
0.010952265,1.550264233
0.010966903,1.55027424
0.010981561,1.550284248
0.010996238,1.550294256
0.011010935,1.550304266
0.011025651,1.550314276
0.011040387,1.550324287
0.011055143,1.550334298
0.011069918,1.550344311
0.011084713,1.550354324
0.011099528,1.550364339
0.011114363,1.550374354
0.011129218,1.55038437
0.011144092,1.550394386
0.011158987,1.550404404
0.011173901,1.550414422
0.011188835,1.550424441
0.011203789,1.550434461
0.011218764,1.550444482
0.011233758,1.550454504
0.011248772,1.550464527
0.011263806,1.55047455
0.011278861,1.550484574
0.011293935,1.550494599
0.01130903,1.550504625
0.011324144,1.550514652
0.011339279,1.550524679
0.011354435,1.550534708
0.01136961,1.550544737
0.011384806,1.550554767
0.011400022,1.550564798
0.011415258,1.55057483
0.011430515,1.550584862
0.011445792,1.550594896
0.01146109,1.55060493
0.011476408,1.550614965
0.011491747,1.550625002
0.011507106,1.550635038
0.011522485,1.550645076
0.011537885,1.550655115
0.011553306,1.550665154
0.011568747,1.550675195
0.011584209,1.550685236
0.011599692,1.550695278
0.011615195,1.550705321
0.011630719,1.550715365
0.011646264,1.550725409
0.011661829,1.550735455
0.011677416,1.550745501
0.011693023,1.550755548
0.011708651,1.550765596
0.0117243,1.550775645
0.011739969,1.550785695
0.01175566,1.550795746
0.011771372,1.550805798
0.011787105,1.55081585
0.011802858,1.550825903
0.011818633,1.550835958
0.011834429,1.550846013
0.011850246,1.550856069
0.011866084,1.550866125
0.011881944,1.550876183
0.011897824,1.550886242
0.011913726,1.550896301
0.011929649,1.550906362
0.011945593,1.550916423
0.011961559,1.550926485
0.011977546,1.550936548
0.011993554,1.550946612
0.012009584,1.550956677
0.012025635,1.550966743
0.012041707,1.550976809
0.012057801,1.550986877
0.012073917,1.550996945
0.012090054,1.551007015
0.012106213,1.551017085
0.012122393,1.551027156
0.012138595,1.551037228
0.012154818,1.551047301
0.012171064,1.551057375
0.012187331,1.55106745
0.012203619,1.551077525
0.01221993,1.551087602
0.012236262,1.551097679
0.012252616,1.551107758
0.012268992,1.551117837
0.01228539,1.551127917
0.012301809,1.551137998
0.012318251,1.55114808
0.012334715,1.551158163
0.0123512,1.551168247
0.012367708,1.551178332
0.012384238,1.551188417
0.01240079,1.551198504
0.012417364,1.551208591
0.01243396,1.55121868
0.012450578,1.551228769
0.012467219,1.55123886
0.012483881,1.551248951
0.012500566,1.551259043
0.012517274,1.551269136
0.012534003,1.55127923
0.012550755,1.551289325
0.01256753,1.551299421
0.012584327,1.551309518
0.012601146,1.551319615
0.012617988,1.551329714
0.012634852,1.551339814
0.012651739,1.551349914
0.012668648,1.551360016
0.01268558,1.551370118
0.012702535,1.551380222
0.012719512,1.551390326
0.012736512,1.551400431
0.012753535,1.551410537
0.01277058,1.551420644
0.012787648,1.551430753
0.012804739,1.551440862
0.012821853,1.551450972
0.01283899,1.551461083
0.012856149,1.551471195
0.012873332,1.551481307
0.012890538,1.551491421
0.012907766,1.551501536
0.012925018,1.551511652
0.012942292,1.551521769
0.01295959,1.551531886
0.012976911,1.551542005
0.012994255,1.551552124
0.013011622,1.551562245
0.013029012,1.551572367
0.013046426,1.551582489
0.013063863,1.551592613
0.013081323,1.551602737
0.013098806,1.551612862
0.013116313,1.551622989
0.013133844,1.551633116
0.013151397,1.551643245
0.013168974,1.551653374
0.013186575,1.551663504
0.013204199,1.551673635
0.013221847,1.551683768
0.013239518,1.551693901
0.013257213,1.551704035
0.013274932,1.55171417
0.013292674,1.551724307
0.01331044,1.551734444
0.01332823,1.551744582
0.013346043,1.551754721
0.013363881,1.551764861
0.013381742,1.551775002
0.013399627,1.551785145
0.013417536,1.551795288
0.013435469,1.551805432
0.013453426,1.551815577
0.013471407,1.551825723
0.013489411,1.55183587
0.01350744,1.551846018
0.013525493,1.551856168
0.013543571,1.551866318
0.013561672,1.551876469
0.013579797,1.551886621
0.013597947,1.551896774
0.013616121,1.551906928
0.013634319,1.551917084
0.013652542,1.55192724
0.013670789,1.551937397
0.01368906,1.551947555
0.013707356,1.551957715
0.013725676,1.551967875
0.013744021,1.551978036
0.01376239,1.551988199
0.013780784,1.551998362
0.013799202,1.552008526
0.013817645,1.552018692
0.013836113,1.552028858
0.013854605,1.552039026
0.013873122,1.552049194
0.013891664,1.552059364
0.013910231,1.552069534
0.013928822,1.552079706
0.013947438,1.552089878
0.013966079,1.552100052
0.013984745,1.552110227
0.014003436,1.552120402
0.014022152,1.552130579
0.014040893,1.552140757
0.014059659,1.552150936
0.01407845,1.552161116
0.014097267,1.552171297
0.014116108,1.552181479
0.014134975,1.552191662
0.014153866,1.552201846
0.014172783,1.552212031
0.014191726,1.552222217
0.014210693,1.552232404
0.014229686,1.552242593
0.014248704,1.552252782
0.014267748,1.552262972
0.014286817,1.552273164
0.014305912,1.552283357
0.014325032,1.55229355
0.014344178,1.552303745
0.014363349,1.552313941
0.014382546,1.552324137
0.014401769,1.552334335
0.014421017,1.552344534
0.014440291,1.552354734
0.014459591,1.552364935
0.014478917,1.552375138
0.014498268,1.552385341
0.014517646,1.552395545
0.014537049,1.552405751
0.014556478,1.552415957
0.014575933,1.552426165
0.014595414,1.552436373
0.014614921,1.552446583
0.014634454,1.552456794
0.014654014,1.552467006
0.014673599,1.552477219
0.014693211,1.552487433
0.014712849,1.552497648
0.014732513,1.552507864
0.014752203,1.552518082
0.01477192,1.5525283
0.014791663,1.55253852
0.014811432,1.55254874
0.014831228,1.552558962
0.014851051,1.552569185
0.014870899,1.552579409
0.014890775,1.552589634
0.014910677,1.55259986
0.014930605,1.552610087
0.01495056,1.552620316
0.014970542,1.552630545
0.01499055,1.552640776
0.015010586,1.552651008
0.015030648,1.552661241
0.015050737,1.552671475
0.015070852,1.55268171
0.015090995,1.552691946
0.015111164,1.552702183
0.015131361,1.552712422
0.015151584,1.552722661
0.015171835,1.552732902
0.015192112,1.552743144
0.015212417,1.552753387
0.015232749,1.552763631
0.015253108,1.552773876
0.015273494,1.552784122
0.015293907,1.55279437
0.015314348,1.552804619
0.015334816,1.552814868
0.015355311,1.552825119
0.015375834,1.552835371
0.015396384,1.552845625
0.015416962,1.552855879
0.015437567,1.552866134
0.0154582,1.552876391
0.01547886,1.552886649
0.015499548,1.552896908
0.015520263,1.552907168
0.015541007,1.552917429
0.015561778,1.552927691
0.015582576,1.552937955
0.015603403,1.55294822
0.015624257,1.552958486
0.015645139,1.552968753
0.01566605,1.552979021
0.015686988,1.55298929
0.015707954,1.552999561
0.015728948,1.553009832
0.01574997,1.553020105
0.01577102,1.553030379
0.015792098,1.553040655
0.015813205,1.553050931
0.01583434,1.553061208
0.015855503,1.553071487
0.015876694,1.553081767
0.015897914,1.553092048
0.015919162,1.55310233
0.015940438,1.553112614
0.015961743,1.553122899
0.015983076,1.553133184
0.016004438,1.553143471
0.016025828,1.55315376
0.016047247,1.553164049
0.016068695,1.55317434
0.016090171,1.553184631
0.016111676,1.553194924
0.016133209,1.553205218
0.016154772,1.553215514
0.016176363,1.55322581
0.016197983,1.553236108
0.016219632,1.553246407
0.01624131,1.553256707
0.016263017,1.553267009
0.016284753,1.553277311
0.016306518,1.553287615
0.016328312,1.55329792
0.016350135,1.553308226
0.016371988,1.553318534
0.016393869,1.553328843
0.01641578,1.553339152
0.01643772,1.553349464
0.01645969,1.553359776
0.016481688,1.553370089
0.016503717,1.553380404
0.016525774,1.55339072
0.016547861,1.553401038
0.016569978,1.553411356
0.016592124,1.553421676
0.0166143,1.553431997
0.016636505,1.553442319
0.016658741,1.553452642
0.016681005,1.553462967
0.0167033,1.553473293
0.016725624,1.55348362
0.016747979,1.553493948
0.016770363,1.553504278
0.016792777,1.553514609
0.016815221,1.553524941
0.016837695,1.553535274
0.016860199,1.553545609
0.016882733,1.553555945
0.016905297,1.553566282
0.016927891,1.55357662
0.016950516,1.55358696
0.016973171,1.553597301
0.016995856,1.553607643
0.017018571,1.553617986
0.017041317,1.553628331
0.017064093,1.553638677
0.0170869,1.553649024
0.017109737,1.553659372
0.017132604,1.553669722
0.017155502,1.553680073
0.017178431,1.553690426
0.017201391,1.553700779
0.017224381,1.553711134
0.017247401,1.55372149
0.017270453,1.553731848
0.017293535,1.553742206
0.017316649,1.553752566
0.017339793,1.553762928
0.017362968,1.55377329
0.017386174,1.553783654
0.017409411,1.553794019
0.017432679,1.553804386
0.017455978,1.553814753
0.017479309,1.553825122
0.01750267,1.553835493
0.017526063,1.553845864
0.017549487,1.553856237
0.017572942,1.553866612
0.017596429,1.553876987
0.017619947,1.553887364
0.017643497,1.553897742
0.017667078,1.553908122
0.01769069,1.553918502
0.017714334,1.553928884
0.01773801,1.553939268
0.017761717,1.553949653
0.017785456,1.553960039
0.017809227,1.553970426
0.017833029,1.553980815
0.017856864,1.553991205
0.01788073,1.554001596
0.017904628,1.554011989
0.017928558,1.554022383
0.01795252,1.554032778
0.017976514,1.554043175
0.01800054,1.554053573
0.018024598,1.554063972
0.018048688,1.554074373
0.018072811,1.554084775
0.018096966,1.554095178
0.018121153,1.554105583
0.018145372,1.554115989
0.018169624,1.554126397
0.018193908,1.554136806
0.018218225,1.554147216
0.018242574,1.554157627
0.018266955,1.55416804
0.01829137,1.554178454
0.018315816,1.55418887
0.018340296,1.554199287
0.018364808,1.554209705
0.018389353,1.554220125
0.018413931,1.554230546
0.018438542,1.554240968
0.018463185,1.554251392
0.018487862,1.554261817
0.018512571,1.554272243
0.018537314,1.554282671
0.01856209,1.554293101
0.018586898,1.554303531
0.01861174,1.554313963
0.018636615,1.554324397
0.018661523,1.554334831
0.018686465,1.554345268
0.01871144,1.554355705
0.018736448,1.554366144
0.01876149,1.554376584
0.018786565,1.554387026
0.018811674,1.554397469
0.018836816,1.554407914
0.018861992,1.55441836
0.018887202,1.554428807
0.018912445,1.554439256
0.018937722,1.554449706
0.018963033,1.554460157
0.018988377,1.55447061
0.019013756,1.554481065
0.019039168,1.554491521
0.019064614,1.554501978
0.019090095,1.554512436
0.019115609,1.554522896
0.019141158,1.554533358
0.01916674,1.554543821
0.019192357,1.554554285
0.019218008,1.554564751
0.019243693,1.554575218
0.019269413,1.554585687
0.019295167,1.554596157
0.019320956,1.554606628
0.019346779,1.554617101
0.019372636,1.554627575
0.019398528,1.554638051
0.019424455,1.554648528
0.019450416,1.554659007
0.019476412,1.554669487
0.019502443,1.554679969
0.019528508,1.554690452
0.019554608,1.554700936
0.019580744,1.554711422
0.019606914,1.554721909
0.019633119,1.554732398
0.019659359,1.554742888
0.019685634,1.55475338
0.019711945,1.554763873
0.01973829,1.554774368
0.019764671,1.554784864
0.019791087,1.554795362
0.019817538,1.554805861
0.019844025,1.554816361
0.019870547,1.554826863
0.019897104,1.554837367
0.019923697,1.554847872
0.019950326,1.554858378
0.01997699,1.554868886
0.02000369,1.554879396
0.020030425,1.554889907
0.020057196,1.554900419
0.020084003,1.554910933
0.020110846,1.554921448
0.020137725,1.554931965
0.020164639,1.554942484
0.02019159,1.554953004
0.020218576,1.554963525
0.020245599,1.554974048
0.020272658,1.554984572
0.020299753,1.554995098
0.020326884,1.555005626
0.020354051,1.555016154
0.020381255,1.555026685
0.020408495,1.555037217
0.020435772,1.55504775
0.020463084,1.555058285
0.020490434,1.555068822
0.02051782,1.55507936
0.020545242,1.555089899
0.020572702,1.55510044
0.020600198,1.555110983
0.02062773,1.555121527
0.0206553,1.555132073
0.020682906,1.55514262
0.020710549,1.555153169
0.02073823,1.555163719
0.020765947,1.555174271
0.020793701,1.555184824
0.020821492,1.555195379
0.020849321,1.555205936
0.020877186,1.555216494
0.020905089,1.555227053
0.020933029,1.555237614
0.020961007,1.555248177
0.020989022,1.555258741
0.021017074,1.555269307
0.021045164,1.555279874
0.021073291,1.555290443
0.021101456,1.555301014
0.021129659,1.555311586
0.021157899,1.555322159
0.021186177,1.555332735
0.021214493,1.555343311
0.021242847,1.55535389
0.021271239,1.55536447
0.021299668,1.555375051
0.021328136,1.555385634
0.021356641,1.555396219
0.021385185,1.555406805
0.021413767,1.555417393
0.021442387,1.555427982
0.021471045,1.555438573
0.021499742,1.555449166
0.021528477,1.55545976
0.02155725,1.555470356
0.021586062,1.555480954
0.021614912,1.555491553
0.021643801,1.555502153
0.021672729,1.555512755
0.021701695,1.555523359
0.0217307,1.555533965
0.021759743,1.555544572
0.021788826,1.555555181
0.021817947,1.555565791
0.021847107,1.555576403
0.021876306,1.555587016
0.021905545,1.555597632
0.021934822,1.555608248
0.021964138,1.555618867
0.021993494,1.555629487
0.022022889,1.555640109
0.022052323,1.555650732
0.022081797,1.555661357
0.022111309,1.555671984
0.022140862,1.555682612
0.022170454,1.555693242
0.022200085,1.555703874
0.022229756,1.555714507
0.022259467,1.555725142
0.022289217,1.555735778
0.022319007,1.555746416
0.022348837,1.555757056
0.022378707,1.555767698
0.022408616,1.555778341
0.022438566,1.555788986
0.022468556,1.555799632
0.022498586,1.55581028
0.022528655,1.55582093
0.022558766,1.555831582
0.022588916,1.555842235
0.022619107,1.55585289
0.022649338,1.555863547
0.022679609,1.555874205
0.022709921,1.555884865
0.022740273,1.555895526
0.022770666,1.55590619
0.0228011,1.555916855
0.022831574,1.555927521
0.022862089,1.55593819
0.022892645,1.55594886
0.022923241,1.555959532
0.022953879,1.555970205
0.022984557,1.55598088
0.023015277,1.555991557
0.023046037,1.556002236
0.023076839,1.556012916
0.023107682,1.556023598
0.023138566,1.556034282
0.023169491,1.556044968
0.023200458,1.556055655
0.023231466,1.556066344
0.023262515,1.556077034
0.023293606,1.556087727
0.023324738,1.556098421
0.023355913,1.556109117
0.023387128,1.556119814
0.023418386,1.556130514
0.023449685,1.556141215
0.023481026,1.556151918
0.023512409,1.556162622
0.023543834,1.556173328
0.023575301,1.556184037
0.02360681,1.556194746
0.023638361,1.556205458
0.023669954,1.556216171
0.02370159,1.556226886
0.023733268,1.556237603
0.023764988,1.556248322
0.02379675,1.556259042
0.023828555,1.556269764
0.023860403,1.556280488
0.023892293,1.556291214
0.023924225,1.556301941
0.023956201,1.556312671
0.023988219,1.556323402
0.02402028,1.556334134
0.024052383,1.556344869
0.02408453,1.556355605
0.024116719,1.556366344
0.024148952,1.556377084
0.024181228,1.556387825
0.024213547,1.556398569
0.024245909,1.556409314
0.024278314,1.556420061
0.024310762,1.55643081
0.024343254,1.556441561
0.02437579,1.556452314
0.024408369,1.556463068
0.024440991,1.556473824
0.024473657,1.556484582
0.024506367,1.556495342
0.02453912,1.556506104
0.024571917,1.556516867
0.024604758,1.556527633
0.024637643,1.5565384
0.024670572,1.556549169
0.024703545,1.55655994
0.024736562,1.556570712
0.024769623,1.556581487
0.024802728,1.556592263
0.024835877,1.556603041
0.024869071,1.556613821
0.024902309,1.556624603
0.024935592,1.556635387
0.024968919,1.556646172
0.025002291,1.55665696
0.025035707,1.556667749
0.025069168,1.55667854
0.025102673,1.556689333
0.025136224,1.556700128
0.025169819,1.556710925
0.025203459,1.556721723
0.025237144,1.556732524
0.025270874,1.556743326
0.025304649,1.55675413
0.025338469,1.556764937
0.025372335,1.556775745
0.025406246,1.556786555
0.025440202,1.556797366
0.025474203,1.55680818
0.02550825,1.556818996
0.025542343,1.556829813
0.025576481,1.556840632
0.025610664,1.556851454
0.025644894,1.556862277
0.025679169,1.556873102
0.025713489,1.556883929
0.025747856,1.556894758
0.025782269,1.556905588
0.025816727,1.556916421
0.025851232,1.556927256
0.025885783,1.556938092
0.02592038,1.556948931
0.025955023,1.556959771
0.025989713,1.556970614
0.026024449,1.556981458
0.026059231,1.556992304
0.02609406,1.557003152
0.026128935,1.557014002
0.026163857,1.557024854
0.026198826,1.557035708
0.026233841,1.557046564
0.026268903,1.557057422
0.026304012,1.557068282
0.026339168,1.557079144
0.026374371,1.557090007
0.026409621,1.557100873
0.026444919,1.557111741
0.026480263,1.55712261
0.026515654,1.557133482
0.026551093,1.557144355
0.026586579,1.557155231
0.026622113,1.557166109
0.026657694,1.557176988
0.026693323,1.557187869
0.026728999,1.557198753
0.026764723,1.557209638
0.026800495,1.557220526
0.026836314,1.557231415
0.026872182,1.557242307
0.026908097,1.5572532
0.026944061,1.557264095
0.026980072,1.557274993
0.027016132,1.557285892
0.027052239,1.557296794
0.027088395,1.557307697
0.0271246,1.557318603
0.027160852,1.55732951
0.027197153,1.55734042
0.027233503,1.557351331
0.027269901,1.557362245
0.027306348,1.55737316
0.027342844,1.557384078
0.027379388,1.557394997
0.027415982,1.557405919
0.027452624,1.557416843
0.027489315,1.557427768
0.027526055,1.557438696
0.027562844,1.557449626
0.027599683,1.557460558
0.02763657,1.557471492
0.027673507,1.557482428
0.027710494,1.557493366
0.02774753,1.557504306
0.027784615,1.557515248
0.02782175,1.557526192
0.027858934,1.557537139
0.027896168,1.557548087
0.027933452,1.557559037
0.027970786,1.55756999
0.02800817,1.557580945
0.028045603,1.557591901
0.028083087,1.55760286
0.028120621,1.557613821
0.028158205,1.557624784
0.028195839,1.557635749
0.028233523,1.557646716
0.028271258,1.557657685
0.028309043,1.557668657
0.028346879,1.55767963
0.028384765,1.557690605
0.028422702,1.557701583
0.02846069,1.557712563
0.028498728,1.557723545
0.028536818,1.557734529
0.028574958,1.557745515
0.028613149,1.557756503
0.028651391,1.557767493
0.028689685,1.557778486
0.028728029,1.557789481
0.028766425,1.557800477
0.028804872,1.557811476
0.02884337,1.557822477
0.02888192,1.55783348
0.028920522,1.557844486
0.028959175,1.557855493
0.028997879,1.557866503
0.029036636,1.557877515
0.029075444,1.557888529
0.029114304,1.557899545
0.029153216,1.557910563
0.02919218,1.557921583
0.029231196,1.557932606
0.029270264,1.557943631
0.029309385,1.557954658
0.029348557,1.557965687
0.029387782,1.557976718
0.02942706,1.557987752
0.02946639,1.557998787
0.029505773,1.558009825
0.029545208,1.558020865
0.029584696,1.558031908
0.029624236,1.558042952
0.02966383,1.558053999
0.029703476,1.558065048
0.029743176,1.558076099
0.029782928,1.558087152
0.029822734,1.558098208
0.029862593,1.558109265
0.029902505,1.558120325
0.02994247,1.558131387
0.029982489,1.558142452
0.030022562,1.558153518
0.030062688,1.558164587
0.030102867,1.558175658
0.0301431,1.558186732
0.030183387,1.558197807
0.030223728,1.558208885
0.030264123,1.558219965
0.030304572,1.558231047
0.030345075,1.558242132
0.030385632,1.558253219
0.030426243,1.558264308
0.030466908,1.558275399
0.030507628,1.558286493
0.030548402,1.558297589
0.030589231,1.558308687
0.030630114,1.558319787
0.030671052,1.55833089
0.030712045,1.558341995
0.030753092,1.558353102
0.030794194,1.558364212
0.030835352,1.558375324
0.030876564,1.558386438
0.030917831,1.558397554
0.030959154,1.558408673
0.031000531,1.558419794
0.031041964,1.558430917
0.031083453,1.558442043
0.031124996,1.558453171
0.031166596,1.558464301
0.031208251,1.558475433
0.031249961,1.558486568
0.031291728,1.558497706
0.03133355,1.558508845
0.031375428,1.558519987
0.031417362,1.558531131
0.031459352,1.558542278
0.031501398,1.558553426
0.031543501,1.558564578
0.031585659,1.558575731
0.031627875,1.558586887
0.031670146,1.558598045
0.031712474,1.558609206
0.031754858,1.558620369
0.0317973,1.558631534
0.031839798,1.558642702
0.031882352,1.558653872
0.031924964,1.558665044
0.031967632,1.558676219
0.032010358,1.558687396
0.03205314,1.558698576
0.03209598,1.558709758
0.032138877,1.558720942
0.032181832,1.558732129
0.032224844,1.558743318
0.032267913,1.55875451
0.03231104,1.558765703
0.032354224,1.5587769
0.032397467,1.558788098
0.032440767,1.5587993
0.032484125,1.558810503
0.03252754,1.558821709
0.032571014,1.558832917
0.032614546,1.558844128
0.032658136,1.558855341
0.032701785,1.558866557
0.032745492,1.558877775
0.032789257,1.558888995
0.03283308,1.558900218
0.032876963,1.558911444
0.032920904,1.558922672
0.032964903,1.558933902
0.033008962,1.558945135
0.033053079,1.55895637
0.033097255,1.558967607
0.033141491,1.558978847
0.033185785,1.55899009
0.033230139,1.559001335
0.033274552,1.559012582
0.033319024,1.559023832
0.033363556,1.559035085
0.033408147,1.55904634
0.033452798,1.559057597
0.033497508,1.559068857
0.033542278,1.559080119
0.033587109,1.559091384
0.033631999,1.559102652
0.033676949,1.559113921
0.033721959,1.559125194
0.033767029,1.559136469
0.033812159,1.559147746
0.03385735,1.559159026
0.033902601,1.559170308
0.033947913,1.559181593
0.033993285,1.559192881
0.034038718,1.559204171
0.034084212,1.559215463
0.034129766,1.559226758
0.034175382,1.559238056
0.034221058,1.559249356
